country;year;sex;suicides_no
Netherlands;2011;male;85
Netherlands;2011;female;63
Netherlands;2011;female;4
Netherlands;2011;female;38
Netherlands;2011;male;3
Netherlands;2011;female;1
Netherlands;2012;male;532
Netherlands;2012;male;91
Netherlands;2012;male;319
Netherlands;2012;male;143
Netherlands;2012;female;24
Netherlands;2012;female;182
Netherlands;2012;male;97
Netherlands;2012;female;55
Netherlands;2012;female;58
Netherlands;2012;female;33
Netherlands;2012;male;4
Netherlands;2012;female;2
Netherlands;2013;male;555
Netherlands;2013;male;19
Netherlands;2013;male;49
Netherlands;2013;male;137
Netherlands;2013;female;186
Netherlands;2013;male;93
Netherlands;2013;female;29
Netherlands;2013;female;59
Netherlands;2013;female;46
Netherlands;2013;female;46
Netherlands;2013;male;4
Netherlands;2013;female;3
Netherlands;2014;male;563
Netherlands;2014;male;391
Netherlands;2014;male;97
Netherlands;2014;male;117
Netherlands;2014;female;197
Netherlands;2014;female;228
Netherlands;2014;female;61
Netherlands;2014;male;81
Netherlands;2014;female;54
Netherlands;2014;female;48
Netherlands;2014;female;1
Netherlands;2014;male;1
Netherlands;2015;male;129
Netherlands;2015;male;418
Netherlands;2015;male;499
Netherlands;2015;male;146
Netherlands;2015;female;22
Netherlands;2015;female;211
Netherlands;2015;male;89
Netherlands;2015;female;55
Netherlands;2015;female;65
Netherlands;2015;female;34
Netherlands;2015;female;6
Netherlands;2015;male;1
Netherlands;2016;male;123
Netherlands;2016;male;436
Netherlands;2016;male;478
Netherlands;2016;male;159
Netherlands;2016;female;87
Netherlands;2016;female;29
Netherlands;2016;female;217
Netherlands;2016;male;77
Netherlands;2016;female;65
Netherlands;2016;female;35
New Zealand;1985;male;18
New Zealand;1985;male;6
New Zealand;1985;male;51
New Zealand;1985;male;6
New Zealand;1985;male;64
New Zealand;1985;female;26
New Zealand;1985;female;22
New Zealand;1985;female;15
New Zealand;1985;female;13
New Zealand;1985;female;4
New Zealand;1985;female;3
New Zealand;1985;male;2
New Zealand;1986;male;18
New Zealand;1986;male;1
New Zealand;1986;male;6
New Zealand;1986;male;68
New Zealand;1986;male;53
New Zealand;1986;female;9
New Zealand;1986;female;27
New Zealand;1986;female;31
New Zealand;1986;female;23
New Zealand;1986;female;21
New Zealand;1986;female;2
New Zealand;1986;male;2
New Zealand;1987;male;28
New Zealand;1987;male;93
New Zealand;1987;male;79
New Zealand;1987;male;64
New Zealand;1987;male;92
New Zealand;1987;female;9
New Zealand;1987;female;24
New Zealand;1987;female;28
New Zealand;1987;female;2
New Zealand;1987;female;18
New Zealand;1987;male;7
New Zealand;1987;female;1
New Zealand;1988;male;2
New Zealand;1988;male;16
New Zealand;1988;male;79
New Zealand;1988;male;72
New Zealand;1988;male;12
New Zealand;1988;female;1
New Zealand;1988;female;29
New Zealand;1988;female;25
New Zealand;1988;female;25
New Zealand;1988;female;14
New Zealand;1988;male;2
New Zealand;1989;male;111
New Zealand;1989;male;21
New Zealand;1989;male;79
New Zealand;1989;male;96
New Zealand;1989;male;57
New Zealand;1989;female;24
New Zealand;1989;female;22
New Zealand;1989;female;2
New Zealand;1989;female;25
New Zealand;1989;male;8
New Zealand;1989;female;2
New Zealand;1990;male;111
New Zealand;1990;male;21
New Zealand;1990;male;72
New Zealand;1990;male;99
New Zealand;1990;male;58
New Zealand;1990;female;21
New Zealand;1990;female;29
New Zealand;1990;female;19
New Zealand;1990;female;17
New Zealand;1990;female;6
New Zealand;1990;male;2
New Zealand;1991;male;19
New Zealand;1991;male;95
New Zealand;1991;male;17
New Zealand;1991;male;11
New Zealand;1991;male;45
New Zealand;1991;female;4
New Zealand;1991;female;18
New Zealand;1991;female;19
New Zealand;1991;female;16
New Zealand;1991;male;4
New Zealand;1991;female;1
New Zealand;1992;male;112
New Zealand;1992;male;98
New Zealand;1992;male;67
New Zealand;1992;male;15
New Zealand;1992;male;11
New Zealand;1992;female;22
New Zealand;1992;female;35
New Zealand;1992;female;17
New Zealand;1992;female;6
New Zealand;1992;female;15
New Zealand;1992;male;4
New Zealand;1992;female;1
New Zealand;1993;male;11
New Zealand;1993;male;78
New Zealand;1993;male;15
New Zealand;1993;male;95
New Zealand;1993;male;49
New Zealand;1993;female;27
New Zealand;1993;female;18
New Zealand;1993;female;28
New Zealand;1993;female;16
New Zealand;1993;female;4
New Zealand;1993;male;2
New Zealand;1993;female;1
New Zealand;1994;male;111
New Zealand;1994;male;22
New Zealand;1994;male;93
New Zealand;1994;male;76
New Zealand;1994;male;12
New Zealand;1994;female;26
New Zealand;1994;female;9
New Zealand;1994;female;23
New Zealand;1994;female;16
New Zealand;1994;female;27
New Zealand;1994;male;5
New Zealand;1994;female;2
New Zealand;1995;male;123
New Zealand;1995;male;96
New Zealand;1995;male;19
New Zealand;1995;male;123
New Zealand;1995;male;64
New Zealand;1995;female;34
New Zealand;1995;female;9
New Zealand;1995;female;36
New Zealand;1995;female;2
New Zealand;1995;female;15
New Zealand;1995;male;4
New Zealand;1995;female;2
New Zealand;1996;male;121
New Zealand;1996;male;15
New Zealand;1996;male;19
New Zealand;1996;male;68
New Zealand;1996;male;112
New Zealand;1996;female;38
New Zealand;1996;female;21
New Zealand;1996;female;31
New Zealand;1996;female;13
New Zealand;1996;female;5
New Zealand;1996;female;4
New Zealand;1996;male;3
New Zealand;1997;male;124
New Zealand;1997;male;113
New Zealand;1997;male;19
New Zealand;1997;male;12
New Zealand;1997;male;6
New Zealand;1997;female;29
New Zealand;1997;female;3
New Zealand;1997;female;42
New Zealand;1997;female;5
New Zealand;1997;female;12
New Zealand;1997;male;5
New Zealand;1997;female;3
New Zealand;1998;male;19
New Zealand;1998;male;14
New Zealand;1998;male;2
New Zealand;1998;male;7
New Zealand;1998;male;13
New Zealand;1998;female;35
New Zealand;1998;female;25
New Zealand;1998;female;45
New Zealand;1998;female;17
New Zealand;1998;female;6
New Zealand;1998;male;9
New Zealand;1998;female;4
New Zealand;1999;male;16
New Zealand;1999;male;83
New Zealand;1999;male;18
New Zealand;1999;male;125
New Zealand;1999;male;5
New Zealand;1999;female;37
New Zealand;1999;female;5
New Zealand;1999;female;2
New Zealand;1999;female;15
New Zealand;1999;female;6
New Zealand;1999;female;3
New Zealand;1999;male;3
New Zealand;2000;male;15
New Zealand;2000;male;81
New Zealand;2000;male;113
New Zealand;2000;male;16
New Zealand;2000;male;57
New Zealand;2000;female;21
New Zealand;2000;female;15
New Zealand;2000;female;3
New Zealand;2000;female;12
New Zealand;2000;female;4
New Zealand;2000;male;3
New Zealand;2000;female;1
New Zealand;2001;male;92
New Zealand;2001;male;87
New Zealand;2001;male;25
New Zealand;2001;male;13
New Zealand;2001;male;54
New Zealand;2001;female;29
New Zealand;2001;female;23
New Zealand;2001;female;9
New Zealand;2001;female;39
New Zealand;2001;female;17
New Zealand;2001;female;2
New Zealand;2001;male;1
New Zealand;2002;male;82
New Zealand;2002;male;131
New Zealand;2002;male;66
New Zealand;2002;male;59
New Zealand;2002;male;16
New Zealand;2002;female;3
New Zealand;2002;female;26
New Zealand;2002;female;39
New Zealand;2002;female;13
New Zealand;2002;female;5
New Zealand;2003;male;27
New Zealand;2003;male;8
New Zealand;2003;male;143
New Zealand;2003;male;66
New Zealand;2003;male;58
New Zealand;2003;female;31
New Zealand;2003;female;56
New Zealand;2003;female;11
New Zealand;2003;female;22
New Zealand;2003;female;2
New Zealand;2003;male;4
New Zealand;2003;female;1
New Zealand;2004;male;28
New Zealand;2004;male;76
New Zealand;2004;male;83
New Zealand;2004;male;133
New Zealand;2004;male;58
New Zealand;2004;female;3
New Zealand;2004;female;19
New Zealand;2004;female;38
New Zealand;2004;female;2
New Zealand;2004;female;4
New Zealand;2004;male;4
New Zealand;2004;female;2
New Zealand;2005;male;86
New Zealand;2005;male;84
New Zealand;2005;male;138
New Zealand;2005;male;16
New Zealand;2005;male;58
New Zealand;2005;female;26
New Zealand;2005;female;24
New Zealand;2005;female;49
New Zealand;2005;female;9
New Zealand;2005;female;22
New Zealand;2005;female;2
New Zealand;2006;male;95
New Zealand;2006;male;72
New Zealand;2006;male;136
New Zealand;2006;male;69
New Zealand;2006;male;14
New Zealand;2006;female;28
New Zealand;2006;female;52
New Zealand;2006;female;24
New Zealand;2006;female;23
New Zealand;2006;female;8
New Zealand;2006;female;4
New Zealand;2006;male;2
New Zealand;2007;male;8
New Zealand;2007;male;15
New Zealand;2007;male;23
New Zealand;2007;male;7
New Zealand;2007;male;52
New Zealand;2007;female;55
New Zealand;2007;female;23
New Zealand;2007;female;14
New Zealand;2007;female;7
New Zealand;2007;female;18
New Zealand;2007;female;1
New Zealand;2007;male;1
New Zealand;2008;male;7
New Zealand;2008;male;83
New Zealand;2008;male;139
New Zealand;2008;male;69
New Zealand;2008;male;18
New Zealand;2008;female;38
New Zealand;2008;female;52
New Zealand;2008;female;18
New Zealand;2008;female;22
New Zealand;2008;female;6
New Zealand;2008;female;3
New Zealand;2008;male;2
New Zealand;2009;male;94
New Zealand;2009;male;144
New Zealand;2009;male;64
New Zealand;2009;male;25
New Zealand;2009;male;61
New Zealand;2009;female;2
New Zealand;2009;female;21
New Zealand;2009;female;42
New Zealand;2009;female;23
New Zealand;2009;female;8
New Zealand;2009;male;6
New Zealand;2009;female;4
New Zealand;2010;male;155
New Zealand;2010;male;65
New Zealand;2010;male;77
New Zealand;2010;male;2
New Zealand;2010;male;67
New Zealand;2010;female;35
New Zealand;2010;female;3
New Zealand;2010;female;51
New Zealand;2010;female;9
New Zealand;2010;female;21
New Zealand;2010;female;3
New Zealand;2010;male;3
New Zealand;2011;male;96
New Zealand;2011;male;7
New Zealand;2011;male;129
New Zealand;2011;male;19
New Zealand;2011;male;6
New Zealand;2011;female;33
New Zealand;2011;female;19
New Zealand;2011;female;34
New Zealand;2011;female;8
New Zealand;2011;female;19
New Zealand;2011;female;3
New Zealand;2011;male;3
New Zealand;2012;male;17
New Zealand;2012;male;151
New Zealand;2012;male;6
New Zealand;2012;male;24
New Zealand;2012;male;55
New Zealand;2012;female;41
New Zealand;2012;female;12
New Zealand;2012;female;48
New Zealand;2012;female;22
New Zealand;2012;female;17
New Zealand;2012;male;7
New Zealand;2012;female;5
New Zealand;2013;male;14
New Zealand;2013;male;75
New Zealand;2013;male;26
New Zealand;2013;male;51
New Zealand;2013;male;74
New Zealand;2013;female;37
New Zealand;2013;female;63
New Zealand;2013;female;21
New Zealand;2013;female;19
New Zealand;2013;female;5
New Zealand;2013;female;2
Nicaragua;2010;male;8
Nicaragua;2010;male;82
Nicaragua;2010;male;73
Nicaragua;2010;male;83
Nicaragua;2010;male;23
Nicaragua;2010;female;33
Nicaragua;2010;female;15
Nicaragua;2010;female;18
Nicaragua;2010;female;4
Nicaragua;2010;female;7
Nicaragua;2010;male;5
Nicaragua;2011;male;82
Nicaragua;2011;male;7
Nicaragua;2011;male;88
Nicaragua;2011;male;29
Nicaragua;2011;male;61
Nicaragua;2011;female;54
Nicaragua;2011;female;13
Nicaragua;2011;female;6
Nicaragua;2011;female;11
Nicaragua;2011;female;9
Nicaragua;2011;male;9
Nicaragua;2012;male;74
Nicaragua;2012;male;73
Nicaragua;2012;male;24
Nicaragua;2012;male;53
Nicaragua;2012;male;4
Nicaragua;2012;female;42
Nicaragua;2012;female;17
Nicaragua;2012;female;12
Nicaragua;2012;female;4
Nicaragua;2012;female;1
Nicaragua;2012;female;6
Nicaragua;2012;male;6
Nicaragua;2013;male;83
Nicaragua;2013;male;33
Nicaragua;2013;male;85
Nicaragua;2013;male;68
Nicaragua;2013;male;6
Nicaragua;2013;female;38
Nicaragua;2013;female;15
Nicaragua;2013;female;1
Nicaragua;2013;female;1
Nicaragua;2013;female;2
Nicaragua;2013;male;1
Nicaragua;2014;male;73
Nicaragua;2014;male;29
Nicaragua;2014;male;67
Nicaragua;2014;male;65
Nicaragua;2014;male;4
Nicaragua;2014;female;31
Nicaragua;2014;female;16
Nicaragua;2014;female;2
Nicaragua;2014;female;6
Nicaragua;2014;female;12
Nicaragua;2014;male;3
Nicaragua;2014;female;3
Nicaragua;2015;male;7
Nicaragua;2015;male;65
Nicaragua;2015;male;68
Nicaragua;2015;male;67
Nicaragua;2015;male;18
Nicaragua;2015;female;41
Nicaragua;2015;female;19
Nicaragua;2015;female;14
Nicaragua;2015;female;4
Nicaragua;2015;female;7
Nicaragua;2015;male;5
Norway;1986;male;137
Norway;1986;male;86
Norway;1986;male;11
Norway;1986;male;69
Norway;1986;male;19
Norway;1986;female;67
Norway;1986;female;56
Norway;1986;female;1
Norway;1986;female;15
Norway;1986;female;12
Norway;1986;male;7
Norway;1987;male;35
Norway;1987;male;125
Norway;1987;male;94
Norway;1987;male;149
Norway;1987;male;8
Norway;1987;female;54
Norway;1987;female;6
Norway;1987;female;29
Norway;1987;female;12
Norway;1987;female;6
Norway;1987;male;3
Norway;1987;female;2
Norway;1988;male;36
Norway;1988;male;12
Norway;1988;male;163
Norway;1988;male;113
Norway;1988;male;91
Norway;1988;female;7
Norway;1988;female;55
Norway;1988;female;36
Norway;1988;female;14
Norway;1988;female;21
Norway;1988;male;5
Norway;1988;female;2
Norway;1989;male;41
Norway;1989;male;162
Norway;1989;male;16
Norway;1989;male;88
Norway;1989;male;83
Norway;1989;female;55
Norway;1989;female;34
Norway;1989;female;53
Norway;1989;female;15
Norway;1989;female;2
Norway;1989;female;2
Norway;1989;male;1
Norway;1990;male;125
Norway;1990;male;34
Norway;1990;male;159
Norway;1990;male;92
Norway;1990;male;74
Norway;1990;female;55
Norway;1990;female;62
Norway;1990;female;15
Norway;1990;female;2
Norway;1990;female;19
Norway;1990;male;4
Norway;1991;male;12
Norway;1991;male;162
Norway;1991;male;31
Norway;1991;male;92
Norway;1991;male;9
Norway;1991;female;6
Norway;1991;female;57
Norway;1991;female;19
Norway;1991;female;25
Norway;1991;female;14
Norway;1991;male;4
Norway;1991;female;1
Norway;1992;male;36
Norway;1992;male;91
Norway;1992;male;98
Norway;1992;male;142
Norway;1992;male;78
Norway;1992;female;68
Norway;1992;female;43
Norway;1992;female;18
Norway;1992;female;21
Norway;1992;female;16
Norway;1992;male;4
Norway;1992;female;1
Norway;1993;male;42
Norway;1993;male;162
Norway;1993;male;85
Norway;1993;male;86
Norway;1993;male;69
Norway;1993;female;39
Norway;1993;female;19
Norway;1993;female;24
Norway;1993;female;39
Norway;1993;female;18
Norway;1993;male;5
Norway;1993;female;2
Norway;1994;male;84
Norway;1994;male;131
Norway;1994;male;25
Norway;1994;male;64
Norway;1994;male;69
Norway;1994;female;47
Norway;1994;female;53
Norway;1994;female;26
Norway;1994;female;11
Norway;1994;female;13
Norway;1994;male;6
Norway;1994;female;2
Norway;1995;male;94
Norway;1995;male;29
Norway;1995;male;137
Norway;1995;male;68
Norway;1995;male;76
Norway;1995;female;58
Norway;1995;female;33
Norway;1995;female;16
Norway;1995;female;11
Norway;1995;female;17
Norway;1995;male;7
Norway;1995;female;2
Norway;1996;male;37
Norway;1996;male;82
Norway;1996;male;8
Norway;1996;male;62
Norway;1996;male;122
Norway;1996;female;48
Norway;1996;female;29
Norway;1996;female;22
Norway;1996;female;16
Norway;1996;female;1
Norway;1996;male;6
Norway;1996;female;3
Norway;1997;male;46
Norway;1997;male;9
Norway;1997;male;133
Norway;1997;male;58
Norway;1997;male;57
Norway;1997;female;65
Norway;1997;female;3
Norway;1997;female;26
Norway;1997;female;12
Norway;1997;female;13
Norway;1997;male;3
Norway;1998;male;93
Norway;1998;male;67
Norway;1998;male;77
Norway;1998;male;132
Norway;1998;male;25
Norway;1998;female;4
Norway;1998;female;54
Norway;1998;female;21
Norway;1998;female;23
Norway;1998;female;11
Norway;1998;male;5
Norway;1999;male;79
Norway;1999;male;99
Norway;1999;male;91
Norway;1999;male;135
Norway;1999;male;25
Norway;1999;female;61
Norway;1999;female;24
Norway;1999;female;27
Norway;1999;female;27
Norway;1999;female;13
Norway;1999;female;1
Norway;1999;male;1
Norway;2000;male;7
Norway;2000;male;8
Norway;2000;male;151
Norway;2000;male;77
Norway;2000;male;27
Norway;2000;female;27
Norway;2000;female;5
Norway;2000;female;29
Norway;2000;female;12
Norway;2000;female;14
Norway;2000;male;4
Norway;2001;male;39
Norway;2001;male;9
Norway;2001;male;145
Norway;2001;male;76
Norway;2001;male;61
Norway;2001;female;64
Norway;2001;female;2
Norway;2001;female;29
Norway;2001;female;18
Norway;2001;female;7
Norway;2002;male;36
Norway;2002;male;74
Norway;2002;male;85
Norway;2002;male;116
Norway;2002;male;49
Norway;2002;female;4
Norway;2002;female;46
Norway;2002;female;23
Norway;2002;female;15
Norway;2002;female;8
Norway;2002;male;2
Norway;2003;male;7
Norway;2003;male;58
Norway;2003;male;27
Norway;2003;male;134
Norway;2003;male;79
Norway;2003;female;3
Norway;2003;female;45
Norway;2003;female;22
Norway;2003;female;17
Norway;2003;female;11
Norway;2003;male;6
Norway;2003;female;3
Norway;2004;male;29
Norway;2004;male;138
Norway;2004;male;58
Norway;2004;male;59
Norway;2004;male;75
Norway;2004;female;73
Norway;2004;female;41
Norway;2004;female;2
Norway;2004;female;2
Norway;2004;female;13
Norway;2004;female;3
Norway;2005;male;73
Norway;2005;male;135
Norway;2005;male;25
Norway;2005;male;73
Norway;2005;male;5
Norway;2005;female;33
Norway;2005;female;62
Norway;2005;female;42
Norway;2005;female;2
Norway;2005;female;15
Norway;2005;male;4
Norway;2005;female;1
Norway;2006;male;34
Norway;2006;male;68
Norway;2006;male;9
Norway;2006;male;63
Norway;2006;male;135
Norway;2006;female;61
Norway;2006;female;35
Norway;2006;female;21
Norway;2006;female;18
Norway;2006;female;6
Norway;2006;male;1
Norway;2007;male;31
Norway;2007;male;6
Norway;2007;male;127
Norway;2007;male;71
Norway;2007;male;45
Norway;2007;female;62
Norway;2007;female;39
Norway;2007;female;21
Norway;2007;female;13
